_id,album_genre,artist,lastfm_id,title,emotion,summary
ObjectId(5714dee925ac0d8aee552f4b),Alternative Rock,The Vines,TRDZAWL128F146DF51,Don't Listen To The Radio,happy,hear something that ya ready knowi got no radioget out the way today yeah(oh yeah i say)
ObjectId(5714dee925ac0d8aee55314e),Indie Rock,The Von Bondies,TRNTQLL128F9342097,This Is Our Perfect Crime,romantic,we are the sparkwe are the greatloud and farwe are the underground
ObjectId(5714dee925ac0d8aee553480),Indie Rock,The Walkmen,TRIKAIM128F932C0CC,Another One Goes By,relaxing,i don't know what to offer you i'm only broke and lonelysometimes when i step outside i see you standing right in front of medon't know what to offer you i'm only broke and lonelysometimes when i walk outside i see it right in front of me it's so bright
ObjectId(5714dee925ac0d8aee5534ca),Rock,The Wallflowers,TRBXGHM128E0791287,One Headlight,relaxing,heywe put it all togetherwe can drive it homesometimes i think i'd like to watch it burn
ObjectId(5714dee925ac0d8aee5534cb),Rock,The Wallflowers,TRJPKRI128E0791288,6th Avenue Heartache,relaxing,and the same black line that was drawn on youand now it's drawn me inand now it's drawn me in yeahand now it's drawn me in hey
ObjectId(5714dee925ac0d8aee5534cc),Rock,The Wallflowers,TRUBFBD128E0791289,Bleeders,sad,i guess i should be ashamedbut i forget to be vaini did the best i could i guessthey say you're only sad and lonely
ObjectId(5714dee925ac0d8aee5534ce),Rock,The Wallflowers,TRUTQYF128E079128B,The Difference,happy,you ever hear the one about the boy's big sisterthe only differenceis you are exactly the sameas you used to be
ObjectId(5714dee925ac0d8aee5534cf),Rock,The Wallflowers,TRIQJHA128E079128C,Invisible City,relaxing,but all of these horseswe're touching faces in the darkfeelin' pretty is so hardnow all of these horses
ObjectId(5714dee925ac0d8aee5534d0),Rock,The Wallflowers,TRHFAYT128E079128D,Laughing Out Loud,happy,you can't leave me here alivei know it started as a fist fightwhen i didn't ever know just what it was all aboutwhen i didn't ever know just why you'd push me around
ObjectId(5714dee925ac0d8aee5534d1),Rock,The Wallflowers,TRPEAMJ128E079128E,Josephine,relaxing,and i've been thinkin' maybeand i know it ain't easyyou're so sweeti watched you walkin' home from school
ObjectId(5714dee925ac0d8aee5534d2),Rock,The Wallflowers,TRPXVRQ128E079128F,God Don't Make Lonely Girls,happy,but god don't make lonely girlssure didn't want 'em in his worldgod don't make lonely girlsi ain't even gonna touch her at all
ObjectId(5714dee925ac0d8aee5534d3),Rock,The Wallflowers,TRCNYVG128E0791290,Angel On My Bike,relaxing,i can't handle a carewhile angel's a prayerwell i can't take a carewell i want but i can't be there
ObjectId(5714dee925ac0d8aee5534d4),Rock,The Wallflowers,TRKKDNO128E0791291,I Wish I Felt Nothing,relaxing,say when you're alone it's better 'cause nobody knows youand i see colorsthen it might be easy for melike it is for you
ObjectId(5714dee925ac0d8aee5534e6),Rock,The Wallflowers,TRDIETO128E079286F,Everybody Out Of The Water,happy,'cause you won't be here againwell i loved you thenlike i love you nownow i loved you then
ObjectId(5714dee925ac0d8aee5534ea),Rock,The Wallflowers,TRFONPX128E0792873,Health And Happiness,relaxing,i wish you healthi wish you happinesswell i wish you healthnow i wish you health
ObjectId(5714dee925ac0d8aee553b55),Indie Rock,The Wedding Present,TRQRBPK128F428DD65,Dalliance,happy,you don't care now that you're gonebut do you know how much i miss youthat i'm soi still want to kiss youthat i'm so i still want to kiss you
ObjectId(5714dee925ac0d8aee553ebf),R&amp;B,The Whispers,TRYFSBU128F933AC44,Rock Steady,happy,i began to touch but you wouldn't let itand we begin to rock steady steady rockin' all night longand we begin to rock steady rockin' till the break of dawnyou wanted me so much but i didn't get it
ObjectId(5714dee925ac0d8aee553f6d),Alternative Rock,The White Stripes,TRBHLDQ128F423EF10,Blue Orchid,romantic,you got a reactionyou got a reaction didn't youyou took a white orchidyou took a white orchid turned it blue
ObjectId(5714dee925ac0d8aee553f6f),Alternative Rock,The White Stripes,TRQKFDU128E079983F,My Doorbell,happy,and i've been thinkin' about the doorbellyeah i've been thinkin' about the doorbellyeah i been thinkin' about the doorbelland when you're gonna ring it when you're gonna ring it
ObjectId(5714dee925ac0d8aee553f78),Alternative Rock,The White Stripes,TRDVODT128F92E5579,Red Rain,relaxing,in the morning when i'm standing in the red red rain girlin the red in the rain in the rainin the red in the red in the rain in the raini'm in red i'm in red in the rain in the rain
ObjectId(5714dee925ac0d8aee553f97),Punk Rock,The White Stripes,TRVLHHW128F428E460,"Prickly Thorn, But Sweetly Worn",happy,singing li-de-li-de-li oh ohwell a-li-de-li-de-li ohli-de-li-de-li oh ohand the angels which carry st andrew high are singing a tune most gaily
ObjectId(5714dee925ac0d8aee553fa7),Punk Rock,The White Stripes,TRWKPLO128F92EB5B0,You Don't Know What Love Is (You Just Do As You're Told),romantic,you do as you're toldbut you don't know what love isyou just do as you're toldyeah do as you're told
ObjectId(5714dee925ac0d8aee553fab),Punk Rock,The White Stripes,TRAXLPR128F428E466,A Martyr For My Love For You,sad,i could stay a while but sooner or later i'll break your smileand we could share a kiss but i feel like i can't go through with thisand i bet we could build a home but i know the right thing for me to dois to leave you alone
ObjectId(5714dee925ac0d8aee554196),Rock,The Who,TRTFURK128E07918B2,My Generation,happy,and don't try to dig what we all s-s-say (talkin' 'bout my generation)i'm not trying to cause a big s-sensation (talkin' 'bout my generation)i'm not trying to cause a big sensation (talkin' 'bout my generation)things they do look awful c-c-cold (talkin' 'bout my generation)
ObjectId(5714dee925ac0d8aee554197),Rock,The Who,TRCRAEJ128F428A0C3,The Kids Are Alright,happy,i don't mind other guys dancing with my girlbut i know sometimes i must get out in the lightbells chime i know i gotta get awayand i know if i don't i'll go out of my mind
ObjectId(5714dee925ac0d8aee55419d),Rock,The Who,TRURHIC128E078F194,Happy Jack,happy,the kids couldn't hurt jackthey tried and tried and triedand lied and lied and lied and lied and liedbut they couldn't stop jack or the waters lapping
ObjectId(5714dee925ac0d8aee55419f),Rock,The Who,TRJFFQQ128F148D842,Boris The Spider,funny,now he's dropped on to the floorcreepy crawlycreepy creepy crawly crawlyhe's come to a sticky end
ObjectId(5714dee925ac0d8aee5541b8),Rock,The Who,TRQMXHN128F9316D60,I Can See For Miles,happy,i can see for miles and miles and miles and miles and milesi can see for miles and milesyou thought that i would need a crystal ball to see right through the hazei can see for miles and miles and miles and miles and miles and miles and miles and miles
ObjectId(5714dee925ac0d8aee5541bd),Rock,The Who,TRLUOHS128F9316E10,Sunrise,relaxing,you take away the breath i was keeping for sunriseyou appear and the morning looks drab in my eyeshaving seen you againthen again you'll disappear
ObjectId(5714dee925ac0d8aee5541e9),Rock,The Who,TRKMNWX128F428BB4A,Welcome,relaxing,be one of the comfortable peoplewe're drinking all nightinto this housedrinking all night never sleeping
ObjectId(5714dee925ac0d8aee5541eb),Rock,The Who,TRUZQVN128F428BB35,We're Not Gonna Take It,sad,listening to you i get the musicright behind you i see the millionson you i see the gloryfrom you i get opinions
ObjectId(5714dee925ac0d8aee5541ed),Rock,The Who,TRSDBZV128E078E995,Substitute,happy,my fine looking suit is really made out of sacki was born with a plastic spoon in my mouththe north side of my town faced east and the east was facing southsubstitute you for my mom
ObjectId(5714dee925ac0d8aee5541f3),Rock,The Who,TRQVHYH128F4215DBE,I Can't Explain,happy,dizzy in the head and i'm feelin' bluei'm gettin' funny dreams again and againtry to say it to youwhen i feel blue
ObjectId(5714dee925ac0d8aee554215),Rock,The Who,TREJYCL128E078EF73,Behind Blue Eyes,sad,to be the bad manto be the sad manas my conscience seems to bei have hours only lonely
ObjectId(5714dee925ac0d8aee554216),Rock,The Who,TRTPEDO128E078F15C,Won't Get Fooled Again,happy,i'll tip my hat to the new constitutionsmile and grin at the change all aroundthen i'll get on my knees and praywe don't get fooled again
ObjectId(5714dee925ac0d8aee554225),Rock,The Who,TRMCGZI128E078F109,Pure And Easy,happy,i listened and i heardmusic in a wordthe noise that i was hearing was a million people cheeringthe noise i was hearing was a million people cheering
ObjectId(5714dee925ac0d8aee55422c),Rock,The Who,TRWHDAJ128E078F110,Water,happy,we need waterand maybe somebody's daughtergimme good waterno whoa
ObjectId(5714dee925ac0d8aee55423f),Rock,The Who,TRAZLVR128E078F044,Slip Kid,happy,i've got my clipboard text bookslead me to the stationyeah i'm off to the civil wari'm runnin' in the rain
ObjectId(5714dee925ac0d8aee554243),Rock,The Who,TRQQRGQ128EF35393B,Imagine A Man,relaxing,imagine a manbut a plain man tied up in lifeyou will see the endand you will see the end
ObjectId(5714dee925ac0d8aee554274),Rock,The Who,TROOHEA128E078F05E,Who Are You,happy,who are youc'mon tell me who are youbut who are youoh who are you
ObjectId(5714dee925ac0d8aee55428b),Rock,The Who,TRYNKHB128E078F098,You Better You Bet,happy,when i say i need you you say you betterwhen i say i need you you scream you betterand when i say i need you you say you betterand when i say i need you you scream you better
ObjectId(5714dee925ac0d8aee554b92),Country,The Wreckers,TRMJXBQ128F14B127A,"Stand Still, Look Pretty",relaxing,i don't even wanna look at myselfi am slowly falling aparti wish you'd take a walk in my shoes for a startand you might think it's easy being me
ObjectId(5714dee925ac0d8aee554fac),Rock,The Youngbloods,TRHMNGA128F92C9EFF,Get Together,relaxing,come on people nowsmile on your brothereverybody get togetheri said come on people now
ObjectId(5714dee925ac0d8aee555124),Rock,The Zombies,TRCNWND128E0795412,She's Not There,relaxing,how would i know why should i carewell let me tell you 'bout the way she lookedthe way she acts and the color of her hairwell let me tell you about the way she looked
ObjectId(5714dee925ac0d8aee555125),Rock,The Zombies,TRTTLSB128F9335987,Leave Me Be,relaxing,my mind tells me i have to fight but i can't help missing heruntil i can think about her without feeling sorry for myselfyou better leave me be 'til i don't need her anymorei don't wanna meet again until i'm sure i'm over her
ObjectId(5714dee925ac0d8aee555126),Rock,The Zombies,TRNXHVX12903CA55E5,Tell Her No,sad,"don't hurt me now for her love belongs to meand if she should tell you ""i love you"" whoa-oh-oh(don't let her love for your arms)don't leave me now for her love belongs to me"
ObjectId(5714dee925ac0d8aee55512c),Rock,The Zombies,TRRJWCI128E0795410,Indication,poignant,now i've got an indicationi know that if i really tryi think i can hold outyou may be right but i won't be the one to settle down
ObjectId(5714dee925ac0d8aee55512f),Rock,The Zombies,TRXZVFY128F933594B,You Make Me Feel Good,relaxing,you don't need any reason do you babybut if you need a reason i'll give one to youyou make me feel good you make me feel goodi don't need any reason when i hold you
ObjectId(5714dee925ac0d8aee5551e3),Hip Hop,The-Dream,TRGZMKY128F42376B6,Fast Car,romantic,oh i love you babyi wanna show you there's nobody like medrive me all night and park me in my bedi wanna see you zoom
ObjectId(5714dee925ac0d8aee5551e4),Hip Hop,The-Dream,TRJWXMY128F42376B7,Nikki,sad,cuz now i'm making love to nikkicuz i been making love to nikkihe was the one that you ran toknow i been making love to nikki
ObjectId(5714dee925ac0d8aee5551e5),Hip Hop,The-Dream,TRDTAUZ128F42376B8,She Needs My Love,sad,she needs my loveshe said i'm like the air and without me she'll dieyou better have a doctor on standbyfrom the look of my wardrobe i can see why you mad though
ObjectId(5714dee925ac0d8aee5551ea),Hip Hop,The-Dream,TRXQNDI128F42376BD,Luv Songs,relaxing,luv songs from from 12 to 3 from 4 to 6 i got shawty up on my aywe making luv songs we have 5 hour sessions and all night long i'm serving her like them consessionswe making luv songs from 12 to 3 take a break from 4 to 6 i got shawty up on my aywe making luv songs we have 5 hour session and all night long i'm serving her like them consessions
ObjectId(5714dee925ac0d8aee5551f1),R&amp;B,The-Dream,TRNCERB128F9319FBF,Put It Down,relaxing,and when they ask 'bout me you sayi'ma make that horn go beep you sayhe put it down he put it down he put it down he put it down he put it down (oooh oooh ooh)and when they ask 'bout me you say (whoo ooh)
ObjectId(5714dee925ac0d8aee5551f3),R&amp;B,The-Dream,TRIMLOV12903CCFB3E,Take U Home 2 My Mama,relaxing,i'mma take you home to my mommaimma take you home to my mommai'm gonna take her home to my mommatake her home to my momma
ObjectId(5714dee925ac0d8aee5551f7),R&amp;B,The-Dream,TREMJLQ12903CCFB58,Right Side Of My Brain,sad,u feed me your liesthe right side of my brain (ehhh)right side of my brain (ehhh)right side of my brain at the same time
ObjectId(5714dee925ac0d8aee5552f6),Folk,Thea Gilmore,TRGLVNE128F9307BE6,Old Soul,relaxing,i don't want the worldly wise‘cause when the days grow oldand the nights get coldi'll need a young heart
ObjectId(5714dee925ac0d8aee555774),Hard Rock,Theory Of A Deadman,TRJCADM128F4279B01,Invisible Man,angry,i always know where you areyou never know where i amyou never know where i've goneyou've gone and done it again
ObjectId(5714dee925ac0d8aee55579d),Hard Rock,Theory Of A Deadman,TRBFSXI128F92E1F66,Little Smirk,angry,i locked you out left you naked in the front yardwrecked your credit card you're in debt to a deadbeatmaybe now you know how much it hurtswhen i caught you in the act wearing nothing but a little smirk
ObjectId(5714dee925ac0d8aee55579e),Hard Rock,Theory Of A Deadman,TRKHDGW128F429726D,End Of The Summer,sad,it's the end of it allthose days are gone it's over nowwe're moving onend of the summer
ObjectId(5714dee925ac0d8aee555ca8),Alternative Rock,They Might Be Giants,TRWEXSD128F92E0448,Don't Let's Start,happy,this is the worst partcould believe for all the worldand i don't get around how you get aroundi don't want to live in this world anymore
ObjectId(5714dee925ac0d8aee555ccb),Alternative Rock,They Might Be Giants,TRTSFVM128F92D31B2,Birdhouse In Your Soul,happy,blue canary in the outlet by the light switchmake a little birdhouse in your soulsay i'm the only bee in your bonnetit's a simple message and i'm leaving out
ObjectId(5714dee925ac0d8aee555ccf),Alternative Rock,They Might Be Giants,TREMMOU128F149EB91,Your Racist Friend,happy,i can't stand here listening to youi know politics bore youbut i feel like a hypocrite talking to youyou and your racist friend
ObjectId(5714dee925ac0d8aee555cd0),Alternative Rock,They Might Be Giants,TRMYKPD128F93036D2,Particle Man,funny,triangle man triangle mantriangle man hates particle mantriangle mantriangle man hates person man
ObjectId(5714dee925ac0d8aee555d32),Alternative Rock,They Might Be Giants,TRWUGHK128F92FDF6B,Sleeping In The Flowers,sad,we could be sleeping in the flowersi proclaim that i'm one tooi declare that i am englandyou declare that i have drowned
ObjectId(5714dee925ac0d8aee555d51),Alternative Rock,They Might Be Giants,TRYFUIE12903CBCF96,The Bells Are Ringing,poignant,the sound is bringing the people 'roundthey hear the instructionsthey travel great distances to the soundthey are persuaded by the music of the bells
ObjectId(5714dee925ac0d8aee555e13),Alternative Rock,They Might Be Giants,TRCVZWP128F42883B7,Au Contraire,happy,"""don't you dig my chops"" he criedau contraire mon frèreau contraire delanohate to rain on your parade"
ObjectId(5714dee925ac0d8aee555e16),Alternative Rock,They Might Be Giants,TRZUALY12903CEBCF6,Experimental Film,happy,i'm still figuring what's going to goand in my experimental filmi'm still figuring out your face implodeswhat's going to go in my experimental film
ObjectId(5714dee925ac0d8aee555e1b),Alternative Rock,They Might Be Giants,TRTHKLN128F42883A5,Thunderbird,happy,to forget what it was likei remember nowwhy they called it thunderbirdon the ground you have to lie
ObjectId(5714dee925ac0d8aee555e22),Alternative Rock,They Might Be Giants,TRMEJXM128F42883BA,Damn Good Times,happy,with a cape and a hat she's a natural dancershe coughs and she laughs and she makes a lot of callsand all of the people applaud as she leaves the store (damn good times)as she leaves the store all of the people applaud (damn good times)
ObjectId(5714dee925ac0d8aee555e78),Alternative Rock,They Might Be Giants,TRCHDCX128F42907BE,Take Out The Trash,funny,girl why not take out the trash and once you get him outgirl put that cat in the bin after what he saidyou had him figured out a while ago and i know it's not exactly breaking newsgirl why not give him the slip
ObjectId(5714dee925ac0d8aee555e79),Alternative Rock,They Might Be Giants,TRDISQN128F42907C0,Upside Down Frown,funny,you say i'm going to die when you tell meit's only that my frownmy frown's upside downthe problem is my frown
ObjectId(5714dee925ac0d8aee555e7a),Alternative Rock,They Might Be Giants,TRKYQUX128F42907C1,Climbing The Walls,sad,don't call me back i won't get the door'cause i got a new jobi was grinding my teethi was wasting my youth
ObjectId(5714dee925ac0d8aee555e80),Alternative Rock,They Might Be Giants,TROBHAO128F42907C8,Withered Hope,sad,withered hope i'm in love with youwant to live with you withered hopesad sack i'm in love with youwant to live with you sad sack
ObjectId(5714dee925ac0d8aee55614f),Hard Rock,Thin Lizzy,TRANNUZ128F145E45B,The Rocker,happy,i love to rock and rolli get my records at the rock on stallrock and rollteddy boy you got them all
ObjectId(5714dee925ac0d8aee556164),Rock,Thin Lizzy,TRUGCYO128F146373D,Suicide,happy,the paper called it suicideno one saw the note beside the bodyno one knew the problem but my goddon't that make you want to boogie
ObjectId(5714dee925ac0d8aee556171),Hard Rock,Thin Lizzy,TRRDIQH128F92E8E3D,The Boys Are Back In Town,happy,the boys are back in town (the boys are back in town)(i said) the boys are back in town (the boys are back in town)now that the boys are here againthe boys are back (the boys are back)
ObjectId(5714dee925ac0d8aee5561cc),Hard Rock,Thin Lizzy,TRYVXLY128F1456051,The Holy War,happy,if you place no god before mewe are frightened of no oneand no one will win this warall are yours if you bow before me and adore me
ObjectId(5714dee925ac0d8aee55654d),Rock,Third Eye Blind,TRGGVOW12903D081F5,Palm Reader,happy,believe in mecause it's so goodbut don't turn my hope into a weaponyeah it's so good
ObjectId(5714dee925ac0d8aee55662b),Rock,Thirsty Merc,TRUDPLV128F423AB1A,In The Summertime,happy,baby in the summertimei don't carethat is where i'll bewhen winter comes i'll ask the crowd
ObjectId(5714dee925ac0d8aee5571fd),Rock,Thousand Foot Krutch,TRCAZYW12903C95B04,Phenomenon,happy,everyone pound your feet to this phenomenonlet's show 'em all how you move to this phenomenonmaybe lose control inside of this phenomenonjust let your self go and let everyone know you move to this phenomenon
ObjectId(5714dee925ac0d8aee5571fe),Rock,Thousand Foot Krutch,TRVHLMI128F14ADDA6,Step To Me,happy,hold me tight in your arms tonightalright i can't count the times i've triedstand alone just to lift you highyou're my answer to the question why
ObjectId(5714dee925ac0d8aee55720d),Rock,Thousand Foot Krutch,TRTLBJF128F1495359,When In Doubt,happy,then i asked have you ever felt abandonedjust like all the walls are closing inhave you ever felt like your days were numberedthen i ask have you ever felt abandoned
ObjectId(5714dee925ac0d8aee55721a),Rock,Thousand Foot Krutch,TRRFEBM128F1495366,The Alternative Song,funny,and it goes onand on and on and onand it goes on yeahon and on and on
ObjectId(5714dee925ac0d8aee55721d),Hard Rock,Thousand Foot Krutch,TRXMBJT12903C95B1C,The Art Of Breaking,happy,i'll pick you up won't let you falli'll build your trust and it won't hurt at allwhen i feel numb i'll let you knowi won't become what i was before
ObjectId(5714dee925ac0d8aee557221),Hard Rock,Thousand Foot Krutch,TRRKRCG128F14AE316,Move,happy,when you step into the circle and shake like we doand move when you just can't take itif you're making the choice tell all the girls and the boysif you just move and show me what you can do
ObjectId(5714dee925ac0d8aee557225),Hard Rock,Thousand Foot Krutch,TRLRJIT128F14AE31A,Breathe You In,relaxing,i'll still carry on and on just the samei've always been strongi'm so to tired of runningcause i need to breathe
ObjectId(5714dee925ac0d8aee557235),Rock,Thousand Foot Krutch,TRENRVM12903C9595D,Fire It Up,happy,it's gettin' cold in here so fire it upit's gettin' cold in here so somebody fire it upget raw when it's time to lay it on the linelet your light shine like
ObjectId(5714dee925ac0d8aee5574aa),Rock,Three Days Grace,TRIIWSF128F4292E8F,Burn,angry,i'll tell you now i'm gonna take thisi'll let it show that i'm not always hidingcome all the way down and watch me burnso on the way down i'll watch you burn
ObjectId(5714dee925ac0d8aee5574ad),Rock,Three Days Grace,TRMXLMR128F425B9B1,Home,angry,this is not a home i think i'm better off alonethis is not my home i think i'm better off alonehome home this house is not ai can hardly wait till you get off my case
ObjectId(5714dee925ac0d8aee5574ae),Rock,Three Days Grace,TRDMXJZ128F425B9B4,Scared,sad,i'll never sleep here anymoreyou won't be scared you won't beyou won't be scared and lonelyyou won't be scared you won't be lonely
ObjectId(5714dee925ac0d8aee5574af),Rock,Three Days Grace,TRLSUSW128F425B9B7,Let You Down,happy,you may be full of fearwhen you finally trust mei'll be there when you need meyou'll be safe here
ObjectId(5714dee925ac0d8aee5574b1),Rock,Three Days Grace,TRUXMSR128F4292E95,Born Like This,angry,it's not what i stoleit's not what i gave to youit's not what i soldwe are born like this
ObjectId(5714dee925ac0d8aee5574b4),Rock,Three Days Grace,TRZRFKC128F428E6E9,Take Me Under,sad,so i wait for you to take me all the waypush me under pull me furthertake me all the way take me all the wayand i've been waiting so long
ObjectId(5714dee925ac0d8aee55756d),Pop,Three Dog Night,TRFCPPE128F1459931,Joy To The World,happy,singin' joy to the worldjoy to the fishes in the deep blue seajoy to you and meyou know i mean joy to the world
ObjectId(5714dee925ac0d8aee557578),Pop,Three Dog Night,TRJMUNT128F1459937,Black And White,happy,the ink is black the page is whitea child is black a child is whitethe world is black the world is whitetogether they grow to see the light
ObjectId(5714dee925ac0d8aee557596),Pop,Three Dog Night,TRAHHMT128F1459939,The Show Must Go On,happy,i've been a fool oh what a foolbut i must let the show go onoh i'm so blind oh i'm blindi wasted time wasted wasted wasted time
ObjectId(5714dee925ac0d8aee557762),Alternative Rock,Thrice,TREOOLK128F42848B0,A Song For Milly Michaelson,relaxing,well you know i hardly speakso here we go hold on tight and don't let goi won't ever let you fallbut i love you most of all
ObjectId(5714dee925ac0d8aee557763),Alternative Rock,Thrice,TRRYZKL128F9300ABF,Daedalus,sad,you know you're the only one that means anything to meor you'll find yourself in the seaall i wanted was a new life for my son to grow up freeand now you took the only thing that meant anything to me
ObjectId(5714dee925ac0d8aee557774),Alternative Rock,Thrice,TRFOUJM128F9339EAF,The Great Exchange,sad,wanton flame and our powder kegs metsinging of a violentthat one would give his life toi heard singing of a violent
ObjectId(5714dee925ac0d8aee557a38),Alternative Rock,Throwing Muses,TRYWCOH128F92D037A,Snakeface,romantic,face out an open windowwater in my eyesmeet me here next timefire in my eyes
ObjectId(5714dee925ac0d8aee557e02),Rock,Thunderclap Newman,TRNNQEQ12903CC0545,Something In The Air,relaxing,and you know it's rightand you know that it's rightwe have got to get it togetherwe have got to get it together now
ObjectId(5714dee925ac0d8aee5582fb),Alternative Rock,Tickle Me Pink,TRKKUUX12903CC09D6,Madeline,sad,i never said goodbyei wish i would have triedi couldn't hear her cries as she filled her veins with liesuntil she saw the light
ObjectId(5714dee925ac0d8aee55864b),Country,Tift Merritt,TRIHVWF128F932A9F5,Good Hearted Man,romantic,and the pride that kept me didn't want no companyand i can't find nothing feels so fine as lovingoh he can soothe me free me oh i'm gonna marryand it ain't easy but i'm gonna do the best i can
ObjectId(5714dee925ac0d8aee558655),Country,Tift Merritt,TRGXWBO128F4264FD7,Something To Me,relaxing,the colors of the man i love are deepest blue and greeni don’t know what it comes to and it’s not so much to seeso down in the dark if that’s where you aredon’t know what it comes to and it’s not so much to see
ObjectId(5714dee925ac0d8aee558657),Country,Tift Merritt,TRIBNRJ128F932A9D5,Another Country,relaxing,i want to go toowant to go with youhow could i make sense to youstrangers in another country cause i want to go -
ObjectId(5714deea25ac0d8aee5593cb),Hip Hop,Timbaland,TRXGYSS128EF349F17,Oh Timbaland,sad,oh timbalandwhere he gon' run toi ain't goin' nowhere dogi'm a gon be the same
ObjectId(5714deea25ac0d8aee5593d3),Hip Hop,Timbaland,TRAKYGX128F93246B0,Fantasy,romantic,show you what it's like beyond your fantasymight just get it hotter than thelet me show you what it's like beyond your fantasylet me show you what its like beyond your fantasy
ObjectId(5714deea25ac0d8aee5593d7),Hip Hop,Timbaland,TRNLCCY128F932082B,Throw It On Me,romantic,the hives + timbalanduh just throw it on me(wiggle that ass before you throw it on me)and by tomorrow i'll be on the highway
ObjectId(5714deea25ac0d8aee559468),Hip Hop,Timbaland & Magoo,TREBJNL128F422BC00,Drop,happy,if you got the fattest ass on the block now droplet a nigga see the coochie pop now dropdo the snake do the freak do the pop now dropone time all in together now drop
ObjectId(5714deea25ac0d8aee559bef),Pop,Tina Arena,TRXYGJM12903CC6B74,Sorrento Moon (I Remember),relaxing,it was oh so tenderand i was lost with youand i remember how it all came trueit was oh so tender and i was lost with you
ObjectId(5714deea25ac0d8aee559c02),Pop,Tina Arena,TROFOLE128F426ABAC,Burn,romantic,burn for me babylike a candle in my lifeoh burn burn for me babyburn for me
ObjectId(5714deea25ac0d8aee559d25),Folk,Tina Dico,TRRPAUD128F931979A,My Mirror,relaxing,and i wait for your look to judge and define meeverything i do i see in youin your eyesit's in your eyes
ObjectId(5714deea25ac0d8aee559d2e),Folk,Tina Dico,TRHDYMM128F931DAFD,Back Where We Started,relaxing,soback where we startednojust back where we started
ObjectId(5714deea25ac0d8aee559d36),Folk,Tina Dico,TRMRDYI128F93197BB,Let's Get Lost,relaxing,falling like tears from the dark sky's lonely eyelet these frozen hearts defrostwhatever the cost let's get lostwhatever the cost
ObjectId(5714deea25ac0d8aee559d44),Folk,Tina Dico,TRUPYXJ128F9319774,Nobody's Man,sad,at the break of dawn you'll stillnobody feels the weight of your missionnobody can set you freenobody and least of all
ObjectId(5714deea25ac0d8aee559e51),Rock,Tina Turner,TRTACRQ12903CE94D1,Proud Mary,happy,proud mary keeps on burnin'rollin rollin on the riverand i pumped a lot of 'tane down in new orleansa ride on the river boat queen
ObjectId(5714deea25ac0d8aee559e9c),Rock,Tina Turner,TRXZJEK128F145922C,I Don't Wanna Fight,sad,i don't care who's wrong or righti don't really wanna fight no morelet's sleep on it tonightbut baby don't you know know
ObjectId(5714deea25ac0d8aee559ee3),Rock,Tina Turner,TRAYKCB128F145C8E5,All Kinds Of People,romantic,some will die for you some will lie to youthere's all kinds of people in this worldturn the world around tear the borders downput your fear away find a better way
ObjectId(5714deea25ac0d8aee559ee5),Rock,Tina Turner,TROXLXW128F146B024,Dancing In My Dreams,sad,i will be dancing in my dreamsseeing the way it all should bei will be dancingthere's no hiding in the dark
ObjectId(5714deea25ac0d8aee559f47),Rock,Tina Turner,TROZWPD128F4267C7A,Something Special,happy,there's something special about youthere's something special about lovei swear to god it comes from heaven up abovei swear to god it comes from heaven up above…
ObjectId(5714deea25ac0d8aee55a028),Alternative Rock,Tindersticks,TRTUEGV128F42796DA,Yesterdays Tomorrows,sad,ah those days those days where did they goand they're herethey're herethen our yesterdays tomorrows
ObjectId(5714deea25ac0d8aee55ac57),R&amp;B,TLC,TRNWQYN128F4284F1D,Shock Dat Monkey,happy,and it's all in his facegotta get up on ithe's 'gon just all on itit ain't about that lovin'
ObjectId(5714deea25ac0d8aee55ac5b),R&amp;B,TLC,TRURNOJ128F428586D,What About Your Friends,relaxing,what about your friendswill they let you down heywill they ever be around or will they turn their backs on you'cause i supply creativity to what others
ObjectId(5714deea25ac0d8aee55ac60),R&amp;B,TLC,TRDTYZG128F425DB99,Baby-Baby-Baby,happy,well it won't be there if you can't deal with my mindlong as you know that i could have any man i want tobut still i choose you to be with meand work on me so you better not fuck it up
ObjectId(5714deea25ac0d8aee55ac76),R&amp;B,TLC,TRLGVHA128F42935DA,Silly Ho,romantic,i ain't never been no one to messthat's not a thing for me to doto do whatever you wanna doi ain't never been no silly bitch
ObjectId(5714deea25ac0d8aee55ac89),R&amp;B,TLC,TRATWBP128F42BCA13,Turntable,relaxing,i know that through al the strugglethere's a bright road at the end of the tunnelyou'll learn life is worth it watch the tables turni know that through all the struggle
ObjectId(5714deea25ac0d8aee55b017),Country,Toby Keith,TRCSBOG128F4242DD2,A Little Less Talk And A Lot More Action,happy,with a little less talka little less talka lot more lovingto the main attraction
ObjectId(5714deea25ac0d8aee55b01a),Country,Toby Keith,TRODPKT128F4242DD4,Who's That Man,sad,that's my dog in my backyardthere's the window to the roomi planted that tree out by the fencebut who's that man runnin' my life
ObjectId(5714deea25ac0d8aee55b033),Country,Toby Keith,TRRSVGD128F4242DDC,A Woman's Touch,romantic,a badly broken heart that's forgotten how to lovewhat my heart needs is a woman's toucha tender hand to fix it upits rough and ragged edges sure could use some love
ObjectId(5714deea25ac0d8aee55b045),Country,Toby Keith,TRCZZRH128F4242DE2,Getcha Some,romantic,well boy meets girl and it's a good betgotta getcha someoooh gotta getcha somefrom the outside looking in it's a dream come true
